client_rank,round,timestamp,cpu_time,cpu_freq_mhz,ram_used_mb,net_sent_bytes,net_recv_bytes,gpu_mem_used_mb,gpu_load
3,25,2025-07-29 01:53:36,9494594.89,2709.091333333335,7184.637952,14202858726,35751767125,38965.0,0.08
4,25,2025-07-29 01:53:36,5437225.529999999,2688.075875000002,7073.665024,3172662101,11902900436,38965.0,0.06
5,25,2025-07-29 01:53:36,5749379.8100000005,2752.1025416666685,7087.173632,6403938807,17035423715,38965.0,0.0
6,25,2025-07-29 01:53:36,5067584.5,2764.1396041666644,7210.037248,4061412919,18413130481,38965.0,0.26
7,25,2025-07-29 01:53:36,25803261.34,2823.3464687500023,7189.045248,29070223810,99259719159,38965.0,0.0
8,25,2025-07-29 01:53:36,39009439.01,2824.6137500000027,7175.553024,73003756232,69812152355,38965.0,0.0
9,25,2025-07-29 01:53:36,29004889.84,2893.7989687500017,7133.42976,195442234709,94821277280,38965.0,0.18
10,25,2025-07-29 01:53:36,11056981.93,2824.908234375004,7179.0592,10339169407,33385743997,38965.0,0.08
1,26,2025-07-29 01:53:47,3778250.2700000005,2832.980895833333,7169.560576,3861211352,17310197075,38965.0,0.01
2,26,2025-07-29 01:53:47,20212113.560000002,2711.590958333335,7225.872384,30592146555,56108134513,38965.0,0.16
3,26,2025-07-29 01:53:47,9494642.7,2691.6710416666688,7238.856704,14202881023,35751829538,38965.0,0.02
4,26,2025-07-29 01:53:47,5437264.53,2689.7204375000015,7163.387904,3172684598,11902962213,38965.0,0.06
5,26,2025-07-29 01:53:47,5749452.140000001,2743.6652500000014,7166.025728,6403974586,17035499357,38965.0,0.19
6,26,2025-07-29 01:53:47,5067661.59,2740.761208333331,7267.885056,4061497244,18413206598,38965.0,0.11
7,26,2025-07-29 01:53:46,25803290.810000002,2837.4945156250024,7238.787072,29070298839,99259784849,38965.0,0.07
8,26,2025-07-29 01:53:47,39009464.92,2819.9565156250023,7226.875904,73003764233,69812200088,38965.0,0.06
9,26,2025-07-29 01:53:47,29004925.98,2837.3455625000015,7190.781952,195442305614,94821344017,38965.0,0.2
10,26,2025-07-29 01:53:47,11057017.98,2836.979484375004,7235.469312,10339209264,33385822317,38965.0,0.0
1,27,2025-07-29 01:53:57,3778358.29,2898.314375,7366.815744,3861331162,17310299239,38967.0,0.19
2,27,2025-07-29 01:53:57,20212151.93,2702.218875000002,7423.541248,30592177456,56108203429,38967.0,0.0
3,27,2025-07-29 01:53:57,9494686.969999999,2694.5027083333352,7398.674432,14202953989,35751902977,38967.0,0.12
4,27,2025-07-29 01:53:57,5437302.140000001,2711.352479166668,7347.785728,3172756832,11903040194,38967.0,0.08
5,27,2025-07-29 01:53:57,5749521.29,2749.8598750000015,7341.3632,6404125435,17035612311,38967.0,0.13
6,27,2025-07-29 01:53:57,5067735.0,2757.470020833331,7451.222016,4061499781,18413247855,38967.0,0.06
7,27,2025-07-29 01:53:57,25803320.299999997,2799.8909531250024,7411.920896,29070323689,99259840721,38967.0,0.08
8,27,2025-07-29 01:53:57,39009490.92,2823.2871093750027,7393.181696,73003821104,69812274063,38967.0,0.05
9,27,2025-07-29 01:53:58,29004962.38,2834.6494843750015,7362.748416,195442343684,94821391361,38967.0,0.0
10,27,2025-07-29 01:53:57,11057052.3,2815.295468750004,7421.169664,10339251798,33385872356,38967.0,0.2
1,28,2025-07-29 01:54:08,3778476.23,2880.9746249999994,7572.525056,3861348429,17310355066,38967.0,0.0
2,28,2025-07-29 01:54:07,20212186.99,2711.216750000002,7643.164672,30592179264,56108244362,38967.0,0.21
3,28,2025-07-29 01:54:08,9494732.8,2713.3767291666686,7593.885696,14203045640,35752009535,38967.0,0.27
4,28,2025-07-29 01:54:07,5437341.12,2689.581708333335,7540.932608,3172838448,11903129867,38967.0,0.12
5,28,2025-07-29 01:54:08,5749586.54,2769.2876458333344,7518.920704,6404148239,17035673365,38967.0,0.0
6,28,2025-07-29 01:54:07,5067810.21,2752.325958333331,7617.732608,4061572868,18413307761,38967.0,0.05
7,28,2025-07-29 01:54:07,25803349.5,2836.6592343750026,7629.963264,29070396792,99259918203,38967.0,0.05
8,28,2025-07-29 01:54:07,39009515.69,2815.6945156250026,7597.01504,73003858260,69812316281,38967.0,0.28
9,28,2025-07-29 01:54:08,29004996.6,2847.432468750001,7577.976832,195442377713,94821457568,38967.0,0.07
10,28,2025-07-29 01:54:07,11057089.24,2847.2770312500043,7599.325184,10339333979,33385972403,38967.0,0.0
1,29,2025-07-29 01:54:17,3778591.23,2840.7615833333325,7760.052224,3861363050,17310409395,38969.0,0.18
2,29,2025-07-29 01:54:17,20212214.159999996,2651.337875000002,7834.76736,30592250892,56108303258,38969.0,0.01
3,29,2025-07-29 01:54:18,9494776.3,2699.875500000002,7804.104704,14203069315,35752073729,38969.0,0.26
4,29,2025-07-29 01:54:17,5437376.42,2695.408020833335,7723.012096,3172864741,11903189136,38969.0,0.07
5,29,2025-07-29 01:54:17,5749640.55,2748.487416666668,7744.237568,6404155207,17035720487,38969.0,0.11
6,29,2025-07-29 01:54:17,5067881.81,2825.4012291666645,7821.172736,4061574763,18413349333,38969.0,0.16
7,29,2025-07-29 01:54:17,25803376.61,2828.2174218750024,7818.203136,29070437480,99259980412,38969.0,0.11
8,29,2025-07-29 01:54:17,39009539.87,2816.5644531250023,7778.430976,73003883392,69812371121,38969.0,0.0
9,29,2025-07-29 01:54:18,29005031.9,2831.7327187500014,7742.529536,195442427622,94821521213,38969.0,0.14
10,29,2025-07-29 01:54:17,11057122.31,2851.3965937500043,7818.457088,10339342572,33386048542,38969.0,0.18
1,30,2025-07-29 01:54:28,3778700.5900000003,2819.8073333333327,7942.361088,3861449371,17310484072,38969.0,0.0
2,30,2025-07-29 01:54:27,20212241.939999998,2710.9053125000023,8024.485888,30592253472,56108345266,38969.0,0.25
3,30,2025-07-29 01:54:28,9494820.34,2712.4740208333355,8004.472832,14203121885,35752133043,38969.0,0.07
4,30,2025-07-29 01:54:27,5437413.300000001,2672.3840000000014,7941.46816,3172930941,11903268419,38969.0,0.05
5,30,2025-07-29 01:54:28,5749703.800000001,2746.0085833333346,7918.40768,6404277057,17035816632,38969.0,0.08
6,30,2025-07-29 01:54:28,5067954.7700000005,2758.1331458333316,8010.948608,4061607650,18413418987,38969.0,0.19
7,30,2025-07-29 01:54:27,25803404.090000004,2823.0443593750024,8032.739328,29070447351,99260026452,38969.0,0.16
8,30,2025-07-29 01:54:28,39009566.47,2841.088296875002,7997.218816,73003956974,69812468693,38969.0,0.0
9,30,2025-07-29 01:54:28,29005064.849999998,2815.5113125000016,7956.611072,195442465923,94821564975,38969.0,0.05
10,30,2025-07-29 01:54:28,11057156.5,2850.817796875004,8017.620992,10339385174,33386098511,38969.0,0.08
1,31,2025-07-29 01:54:37,3778807.5,2832.0762291666656,8167.981056,3861518512,17310556959,38971.0,0.05
2,31,2025-07-29 01:54:37,20212278.02,2671.3741041666685,8229.25312,30592255380,56108385633,38971.0,0.0
3,31,2025-07-29 01:54:38,9494863.35,2685.9499791666685,8175.353856,14203219080,35752221365,38971.0,0.09
4,31,2025-07-29 01:54:37,5437449.779999999,2700.2287916666683,8120.561664,3172981784,11903325902,38971.0,0.29
5,31,2025-07-29 01:54:38,5749763.02,2763.8455208333344,8130.740224,6404323381,17035895404,38971.0,0.0
6,31,2025-07-29 01:54:37,5068025.390000001,2754.704145833331,8209.420288,4061683776,18413475150,38971.0,0.0
7,31,2025-07-29 01:54:37,25803430.93,2797.3938750000025,8202.428416,29070495001,99260076803,38971.0,0.01
8,31,2025-07-29 01:54:37,39009590.239999995,2818.0045781250024,8194.502656,73004029105,69812544789,38971.0,0.17
9,31,2025-07-29 01:54:38,29005098.04,2848.3571093750015,8136.138752,195442467868,94821605166,38971.0,0.05
10,31,2025-07-29 01:54:37,11057189.629999999,2851.690765625004,8210.141184,10339427767,33386163646,38971.0,0.27
1,32,2025-07-29 01:54:48,3778932.25,2870.2459166666667,8193.654784,3861535392,17310611796,38973.0,0.11
2,32,2025-07-29 01:54:48,20212321.45,2703.3308333333352,8242.429952,30592351074,56108471003,38973.0,0.08
3,32,2025-07-29 01:54:49,9494911.38,2710.2012708333355,8230.805504,14203274740,35752284733,38973.0,0.13
4,32,2025-07-29 01:54:49,5437489.8100000005,2689.6831041666683,8158.404608,3173045724,11903402917,38973.0,0.0
5,32,2025-07-29 01:54:50,5749885.37,3617.118895833333,8106.319872,6404412213,17035998462,38973.0,0.0
6,32,2025-07-29 01:54:48,5068104.53,2776.9726666666647,8261.910528,4061699449,18413525499,38973.0,0.22
7,32,2025-07-29 01:54:48,25803463.16,2866.2539218750026,8255.193088,29070534541,99260141556,38973.0,0.08
8,32,2025-07-29 01:54:49,39009621.559999995,2866.3877656250024,8227.98336,73004045574,69812605246,38973.0,0.0
9,32,2025-07-29 01:54:49,29005135.939999998,2816.899687500001,8194.2528,195442518294,94821670718,38973.0,0.12
10,32,2025-07-29 01:54:48,11057225.99,2835.8777812500043,8212.328448,10339466830,33386217126,38973.0,0.07
1,33,2025-07-29 01:54:59,3779062.3899999997,2853.6290000000004,8359.174144,3861655060,17310718981,38973.0,0.0
2,33,2025-07-29 01:54:59,20212360.06,2670.238541666669,8426.057728,30592395001,56108529320,38973.0,0.0
3,33,2025-07-29 01:55:00,9494957.96,2720.5309791666687,8407.59296,14203305704,35752358919,38973.0,0.25
4,33,2025-07-29 01:54:59,5437528.960000001,2669.349333333335,8345.6,3173145678,11903489681,38973.0,0.22
5,33,2025-07-29 01:55:05,5750303.07,2754.8951250000014,8329.314304,6404553699,17036127399,38973.0,0.0
6,33,2025-07-29 01:54:59,5068183.8100000005,2756.9486041666646,8436.842496,4061772061,18413579476,38973.0,0.11
7,33,2025-07-29 01:54:59,25803494.3,2822.9022343750025,8441.995264,29070584535,99260209528,38973.0,0.16
8,33,2025-07-29 01:54:59,39009652.18,2847.234265625002,8384.79872,73004097099,69812679446,38973.0,0.0
9,33,2025-07-29 01:55:00,29005174.62,2836.0829531250015,8372.297728,195442608047,94821746836,38973.0,0.28
10,33,2025-07-29 01:54:59,11057257.43,2818.158703125004,8423.911424,10339607634,33386319189,38973.0,0.0
1,34,2025-07-29 01:55:14,3779220.33,2800.0607708333323,8550.076416,3861681063,17310805597,38975.0,0.13
2,34,2025-07-29 01:55:14,20212416.92,2691.437708333335,8635.674624,30592477900,56108613108,38975.0,0.19
3,34,2025-07-29 01:55:14,9495022.28,2715.3879583333355,8599.12192,14203407741,35752491521,38975.0,0.0
4,34,2025-07-29 01:55:14,5437582.62,2747.6250000000014,8520.486912,3173238833,11903608850,38975.0,0.0
5,34,2025-07-29 01:55:14,5750368.43,2761.1385000000014,8506.998784,6404578573,17036186781,38975.0,0.0
6,34,2025-07-29 01:55:14,5068289.6899999995,2750.4078541666645,8648.753152,4061846812,18413668448,38975.0,0.21
7,34,2025-07-29 01:55:14,25803536.17,2814.1862500000025,8643.129344,29070697220,99260329934,38975.0,0.26
8,34,2025-07-29 01:55:14,39009700.03,2828.9269062500025,8594.604032,73004199850,69812770892,38975.0,0.02
9,34,2025-07-29 01:55:15,29005223.5,2810.2251250000013,8561.627136,195442640590,94821816918,38975.0,0.12
10,34,2025-07-29 01:55:14,11057293.1,2825.6945000000046,8632.741888,10339785453,33386496045,38975.0,0.0
1,35,2025-07-29 01:55:25,3779333.63,2831.649208333333,8761.18016,3861730711,17310867282,38975.0,0.0
2,35,2025-07-29 01:55:25,20212452.54,2693.9722916666688,8830.066688,30592481010,56108658489,38975.0,0.14
3,35,2025-07-29 01:55:25,9495068.459999999,2729.162083333335,8821.067776,14203473604,35752565710,38975.0,0.11
4,35,2025-07-29 01:55:24,5437620.66,2700.5195000000012,8740.851712,3173312732,11903693597,38975.0,0.03
5,35,2025-07-29 01:55:25,5750434.76,2729.8771666666685,8720.089088,6404672908,17036270439,38975.0,0.06
6,35,2025-07-29 01:55:25,5068365.24,2785.140312499998,8853.086208,4061885839,18413743996,38975.0,0.08
7,35,2025-07-29 01:55:24,25803565.25,2817.4474843750027,8837.709824,29070708291,99260382652,38975.0,0.08
8,35,2025-07-29 01:55:25,39009731.18,2835.953859375002,8803.971072,73004258223,69812843204,38975.0,0.09
9,35,2025-07-29 01:55:25,29005258.020000003,2820.4665468750013,8778.58816,195442686251,94821879819,38975.0,0.09
10,35,2025-07-29 01:55:24,11057318.04,2811.3370156250044,8797.184,10339889007,33386559190,38975.0,0.06
1,36,2025-07-29 01:55:35,3779458.3200000003,2876.5504375,8926.773248,3861791854,17310947145,38977.0,0.0
2,36,2025-07-29 01:55:35,20212487.97,2688.1250416666685,9033.261056,30592482913,56108700769,38977.0,0.3
3,36,2025-07-29 01:55:35,9495113.93,2709.498104166669,9005.58848,14203538513,35752649228,38977.0,0.14
4,36,2025-07-29 01:55:35,5437658.72,2698.8458333333347,8938.614784,3173366826,11903754239,38977.0,0.0
5,36,2025-07-29 01:55:35,5750506.3,2716.2021458333347,8919.527424,6404783369,17036400862,38977.0,0.03
6,36,2025-07-29 01:55:35,5068439.9399999995,2835.336437499998,9020.90752,4061920231,18413786821,38977.0,0.24
7,36,2025-07-29 01:55:35,25803595.740000002,2918.5692968750027,9025.937408,29070733859,99260439859,38977.0,0.0
8,36,2025-07-29 01:55:35,39009763.730000004,2865.5718125000026,8987.889664,73004312644,69812929411,38977.0,0.13
9,36,2025-07-29 01:55:36,29005293.91,2826.1707656250014,8952.528896,195442727526,94821925961,38977.0,0.1
10,36,2025-07-29 01:55:35,11057344.97,2835.2028906250043,9011.539968,10339941010,33386623174,38977.0,0.0
1,37,2025-07-29 01:55:45,3779578.75,2837.334270833333,9137.07008,3861810740,17311040232,38977.0,0.0
2,37,2025-07-29 01:55:45,20212525.439999998,2721.115729166668,9217.523712,30592555027,56108795323,38977.0,0.29
3,37,2025-07-29 01:55:46,9495159.57,2713.760145833335,9205.948416,14203560471,35752745959,38977.0,0.15
4,37,2025-07-29 01:55:45,5437699.93,2688.388729166668,9133.113344,3173388159,11903848377,38977.0,0.22
5,37,2025-07-29 01:55:46,5750577.87,2710.4029166666683,9121.251328,6404819550,17036511598,38977.0,0.26
6,37,2025-07-29 01:55:45,5068515.46,2791.7568749999978,9233.63328,4061967667,18413889119,38977.0,0.1
7,37,2025-07-29 01:55:45,25803626.03,2822.3886875000026,9223.995392,29070811940,99260545674,38977.0,0.22
8,37,2025-07-29 01:55:46,39009796.96,2832.1939531250027,9186.83648,73004388992,69813030903,38977.0,0.07
9,37,2025-07-29 01:55:46,29005328.98,2851.7770156250012,9130.110976,195442751549,94822015699,38977.0,0.24
10,37,2025-07-29 01:55:45,11057371.049999999,2823.0382968750046,9191.911424,10339947776,33386703279,38977.0,0.29
1,38,2025-07-29 01:55:55,3779683.79,2862.9474374999995,9332.178944,3861930660,17311143122,38979.0,0.26
2,38,2025-07-29 01:55:55,20212562.43,2713.5126458333357,9422.475264,30592588030,56108866174,38979.0,0.0
3,38,2025-07-29 01:55:55,9495202.24,2711.282562500002,9412.800512,14203665890,35752823869,38979.0,0.11
4,38,2025-07-29 01:55:55,5437737.57,2723.1754583333345,9335.799808,3173435990,11903914472,38979.0,0.0
5,38,2025-07-29 01:55:55,5750642.93,2704.713270833335,9331.63008,6404919422,17036588719,38979.0,0.0
6,38,2025-07-29 01:55:55,5068586.0,2781.9008333333313,9431.977984,4061973578,18413928313,38979.0,0.04
7,38,2025-07-29 01:55:55,25803653.840000004,2823.2792500000023,9422.503936,29070820896,99260589427,38979.0,0.0
8,38,2025-07-29 01:55:55,39009828.949999996,2823.4508281250023,9389.596672,73004490183,69813113519,38979.0,0.0
9,38,2025-07-29 01:55:55,29005361.93,2837.2580781250017,9347.649536,195442815763,94822067918,38979.0,0.14
10,38,2025-07-29 01:55:55,11057394.28,2814.0427343750043,9404.915712,10339984542,33386745331,38979.0,0.23
1,39,2025-07-29 01:56:06,3779806.87,2851.7416666666663,9362.202624,3861979503,17311211592,38979.0,0.0
2,39,2025-07-29 01:56:06,20212604.97,2681.5315416666685,9421.029376,30592601027,56108911816,38979.0,0.05
3,39,2025-07-29 01:56:07,9495251.879999999,2706.513062500002,9409.875968,14203783901,35752945876,38979.0,0.09
4,39,2025-07-29 01:56:06,5437779.949999999,2692.2927708333345,9341.09184,3173506084,11903996303,38979.0,0.2
5,39,2025-07-29 01:56:07,5750721.3,2783.0242500000018,9325.182976,6404996122,17036688688,38979.0,0.26
6,39,2025-07-29 01:56:06,5068664.23,2818.015187499998,9436.360704,4062025388,18413991490,38979.0,0.09
7,39,2025-07-29 01:56:06,25803684.830000002,2809.5737500000023,9419.378688,29070900059,99260674343,38979.0,0.26
8,39,2025-07-29 01:56:06,39009860.45,2850.1036250000025,9381.101568,73004536951,69813169758,38979.0,0.02
9,39,2025-07-29 01:56:06,29005400.66,2844.5797968750016,9338.056704,195442846934,94822137222,38979.0,0.37
10,39,2025-07-29 01:56:06,11057420.86,2814.457656250004,9382.612992,10340047271,33386833033,38979.0,0.0
1,40,2025-07-29 01:56:17,3779928.03,2914.912770833333,9537.200128,3862017582,17311273382,38981.0,0.26
2,40,2025-07-29 01:56:16,20212641.580000002,2674.341833333335,9610.985472,30592696563,56108970836,38981.0,0.03
3,40,2025-07-29 01:56:17,9495294.95,2730.8807916666688,9593.46688,14203816360,35753004751,38981.0,0.0
4,40,2025-07-29 01:56:17,5437820.55,2687.3620208333346,9514.614784,3173561213,11904062307,38981.0,0.0
5,40,2025-07-29 01:56:17,5750791.79,2780.585583333335,9486.802944,6405039886,17036762733,38981.0,0.0
6,40,2025-07-29 01:56:16,5068738.05,2803.202020833331,9616.50688,4062062916,18414038242,38981.0,0.29
7,40,2025-07-29 01:56:16,25803715.3,2827.5230781250025,9601.29024,29070942854,99260736273,38981.0,0.0
8,40,2025-07-29 01:56:17,39009891.669999994,2832.864843750003,9573.453824,73004567898,69813226161,38981.0,0.05
9,40,2025-07-29 01:56:17,29005437.279999997,2836.6227500000014,9534.242816,195442886071,94822200625,38981.0,0.29
10,40,2025-07-29 01:56:16,11057445.12,2811.0617031250044,9590.833152,10340049295,33386872941,38981.0,0.23
1,41,2025-07-29 01:56:27,3780036.4800000004,2871.1755625,9734.905856,3862105935,17311351110,38981.0,0.08
2,41,2025-07-29 01:56:27,20212678.25,2654.577937500002,9794.179072,30592738742,56109026196,38981.0,0.07
3,41,2025-07-29 01:56:27,9495339.35,2689.464437500002,9787.715584,14203867281,35753066291,38981.0,0.0
4,41,2025-07-29 01:56:27,5437869.21,2722.8509375000017,9730.31424,3173616177,11904138020,38981.0,0.0
5,41,2025-07-29 01:56:27,5750862.59,2802.0647916666676,9707.900928,6405186263,17036870793,38981.0,0.29
6,41,2025-07-29 01:56:27,5068812.2,2782.1434166666645,9787.899904,4062094143,18414108640,38981.0,0.0
7,41,2025-07-29 01:56:26,25803747.709999997,2855.7494218750026,9799.376896,29071043739,99260828091,38981.0,0.28
8,41,2025-07-29 01:56:27,39009923.76,2823.9039531250023,9742.835712,73004635446,69813330162,38981.0,0.16
9,41,2025-07-29 01:56:27,29005479.02,2894.149656250002,9729.98656,195443078530,94822425135,38981.0,0.0
10,41,2025-07-29 01:56:27,11057473.540000001,2834.4502656250047,9790.267392,10340094955,33386950706,38983.0,0.13
1,42,2025-07-29 01:56:37,3780141.42,2830.829604166666,9935.21664,3862121796,17311405005,38983.0,0.13
2,42,2025-07-29 01:56:37,20212717.08,2711.7134166666688,9966.317568,30592741253,56109067583,38983.0,0.0
3,42,2025-07-29 01:56:37,9495383.09,2702.8636041666687,9967.75936,14203926845,35753142770,38983.0,0.2
4,42,2025-07-29 01:56:37,5437917.199999999,2772.4728958333344,9912.918016,3173667969,11904192143,38983.0,0.08
5,42,2025-07-29 01:56:37,5750929.83,2747.6120208333346,9900.05248,6405292880,17036990252,38983.0,0.08
6,42,2025-07-29 01:56:37,5068884.27,2819.948249999998,10018.07872,4062172338,18414169807,38983.0,0.0
7,42,2025-07-29 01:56:37,25803784.93,2837.6383281250023,9985.736704,29071104149,99260882081,38983.0,0.0
8,42,2025-07-29 01:56:37,39009959.29,2846.1235000000024,9953.112064,73004712536,69813405171,38983.0,0.02
9,42,2025-07-29 01:56:38,29005527.099999998,2843.4681875000015,9938.35008,195444427270,94823818159,38983.0,0.15
10,42,2025-07-29 01:56:37,11057503.780000001,2798.1715312500046,9972.465664,10340147038,33387011150,38983.0,0.13
1,43,2025-07-29 01:56:47,3780259.2800000003,2842.400645833333,10134.310912,3862140060,17311460915,38985.0,0.15
2,43,2025-07-29 01:56:47,20212750.580000002,2689.601500000002,10166.669312,30592821345,56109128678,38985.0,0.18
3,43,2025-07-29 01:56:48,9495428.2,2712.1624583333355,10156.875776,14203952921,35753205536,38985.0,0.05
4,43,2025-07-29 01:56:47,5437969.97,2711.095291666668,10111.725568,3175268115,11905833003,38985.0,0.0
5,43,2025-07-29 01:56:47,5750997.140000001,2782.4925625000014,10093.621248,6405319471,17037055263,38985.0,0.0
6,43,2025-07-29 01:56:47,5068958.300000001,2820.1957291666645,10214.629376,4062214333,18414222819,38985.0,0.03
7,43,2025-07-29 01:56:47,25803821.75,2813.1230625000026,10185.78944,29071156767,99260950430,38985.0,0.23
8,43,2025-07-29 01:56:47,39009989.54,2821.9749375000024,10163.63008,73004749258,69813468186,38985.0,0.18
9,43,2025-07-29 01:56:48,29005563.060000002,2813.401171875001,10100.658176,195444515069,94823900050,38985.0,0.13
10,43,2025-07-29 01:56:47,11057532.09,2829.8344375000042,10185.310208,10340186051,33387067453,38985.0,0.08
1,44,2025-07-29 01:56:58,3780384.4000000004,2820.793249999999,10325.262336,3862258752,17311565631,38985.0,0.06
2,44,2025-07-29 01:56:58,20212787.07,2704.8780208333355,10343.510016,30592852703,56109201206,38985.0,0.27
3,44,2025-07-29 01:56:58,9495475.52,2707.0095833333357,10383.0528,14204024445,35753281312,38985.0,0.14
4,44,2025-07-29 01:56:58,5438018.18,2688.9703750000017,10308.775936,3175346439,11905919770,38985.0,0.0
5,44,2025-07-29 01:56:58,5751064.12,2804.454541666668,10286.567424,6405413063,17037131210,38985.0,0.24
6,44,2025-07-29 01:56:58,5069034.16,2737.1579583333314,10421.469184,4062216939,18414263669,38985.0,0.0
7,44,2025-07-29 01:56:58,25803860.16,2818.8915781250025,10385.32608,29071181370,99261005203,38985.0,0.06
8,44,2025-07-29 01:56:58,39010022.11,2837.0061562500027,10355.93728,73004826260,69813544026,38985.0,0.0
9,44,2025-07-29 01:56:59,29005597.22,2836.292546875001,10289.369088,195444554760,94823944810,38985.0,0.0
10,44,2025-07-29 01:56:58,11057566.28,2850.992031250004,10372.661248,10340278366,33387257803,38985.0,0.0
1,45,2025-07-29 01:57:08,3780500.38,2831.282687499999,10503.196672,3862289518,17311627180,38987.0,0.12
2,45,2025-07-29 01:57:08,20212826.98,2691.708687500002,10574.016512,30592854483,56109242682,38987.0,0.0
3,45,2025-07-29 01:57:09,9495521.69,2711.4895833333353,10579.152896,14204117193,35753389109,38987.0,0.15
4,45,2025-07-29 01:57:08,5438058.22,2690.2598958333347,10493.927424,3175433544,11906011713,38987.0,0.03
5,45,2025-07-29 01:57:08,5751133.38,2686.720979166668,10462.846976,6405480449,17037225724,38987.0,0.0
6,45,2025-07-29 01:57:08,5069109.53,2803.4987291666644,10601.713664,4062289875,18414327927,38987.0,0.22
7,45,2025-07-29 01:57:08,25803891.19,2805.9510625000025,10583.003136,29071367001,99261128227,38987.0,0.08
8,45,2025-07-29 01:57:08,39010055.169999994,2849.9879843750027,10540.802048,73004880886,69813632109,38987.0,0.0
9,45,2025-07-29 01:57:09,29005625.650000002,2841.633453125002,10489.040896,195444603224,94824054570,38987.0,0.0
10,45,2025-07-29 01:57:08,11057605.209999999,2837.8972343750042,10545.836032,10340363926,33387433773,38987.0,0.2
1,46,2025-07-29 01:57:18,3780612.01,2876.394375,10717.773824,3862328927,17311687478,38987.0,0.0
2,46,2025-07-29 01:57:18,20212865.56,2690.988875000002,10762.32192,30592927155,56109304476,38987.0,0.0
3,46,2025-07-29 01:57:19,9495564.97,2691.4084791666687,10769.85856,14204171262,35753454659,38987.0,0.0
4,46,2025-07-29 01:57:18,5438103.07,2785.5648750000014,10699.264,3175461599,11906079059,38987.0,0.29
5,46,2025-07-29 01:57:18,5751198.01,2734.6657083333344,10687.479808,6405519116,17037302440,38987.0,0.07
6,46,2025-07-29 01:57:18,5069182.86,2791.4732499999986,10811.387904,4062293450,18414368240,38987.0,0.0
7,46,2025-07-29 01:57:18,25803926.24,2837.2247031250026,10793.443328,29071418244,99261198419,38987.0,0.24
8,46,2025-07-29 01:57:18,39010094.99,2851.767890625003,10748.137472,73004951690,69813704370,38987.0,0.02
9,46,2025-07-29 01:57:19,29005675.580000002,2829.2139062500014,10708.566016,195446154722,94825618012,38987.0,0.31
10,46,2025-07-29 01:57:19,11057647.87,2840.2700156250044,10768.093184,10340368068,33387478715,38987.0,0.0
1,47,2025-07-29 01:57:29,3780736.2600000002,2850.655166666666,10737.33632,3862416343,17311761530,38989.0,0.03
2,47,2025-07-29 01:57:30,20212906.53,2720.284000000002,10778.894336,30592931953,56109350473,38989.0,0.14
3,47,2025-07-29 01:57:31,9495617.69,2719.7270208333352,10738.368512,14204192205,35753520901,38989.0,0.0
4,47,2025-07-29 01:57:31,5438161.21,2722.244958333335,10673.78688,3175530964,11906174788,38989.0,0.0
5,47,2025-07-29 01:57:31,5751279.720000001,2777.278520833334,10658.996224,6405612370,17037387932,38989.0,0.02
6,47,2025-07-29 01:57:31,5069273.76,2752.388541666665,10755.198976,4062358975,18414451306,38989.0,0.05
7,47,2025-07-29 01:57:30,25803962.549999997,2822.9506875000025,10750.496768,29071436518,99261260497,38989.0,0.0
8,47,2025-07-29 01:57:30,39010127.78,2826.084343750002,10744.594432,73005025356,69813784944,38989.0,0.0
9,47,2025-07-29 01:57:31,29005715.53,2807.2713593750013,10680.97536,195446201856,94825684463,38989.0,0.25
10,47,2025-07-29 01:57:31,11057691.690000001,2811.500671875004,10743.504896,10340453616,33387591187,38989.0,0.12
1,48,2025-07-29 01:57:41,3780880.4699999997,2891.5794791666663,10908.2624,3862487548,17311845256,38989.0,0.0
2,48,2025-07-29 01:57:41,20212948.76,2690.744770833335,10964.64384,30592965816,56109396799,38989.0,0.0
3,48,2025-07-29 01:57:41,9495662.07,2699.188375000002,10899.001344,14204295235,35753614948,38989.0,0.09
4,48,2025-07-29 01:57:41,5438205.6,2710.9269791666684,10838.761472,3175581767,11906228032,38989.0,0.0
5,48,2025-07-29 01:57:41,5751346.27,2770.009916666668,10847.842304,6405698376,17037493977,38989.0,0.12
6,48,2025-07-29 01:57:41,5069346.199999999,2739.119083333331,10959.040512,4062406015,18414510084,38989.0,0.03
7,48,2025-07-29 01:57:41,25803990.97,2835.5631718750024,10926.051328,29071552020,99261346594,38989.0,0.17
8,48,2025-07-29 01:57:42,39010162.31,2851.4217187500026,10924.445696,73005128909,69813911077,38989.0,0.0
9,48,2025-07-29 01:57:41,29005743.53,2835.6297656250017,10868.154368,195446214347,94825763249,38989.0,0.0
10,48,2025-07-29 01:57:41,11057724.49,2836.808625000004,10929.80736,10340468270,33387673924,38989.0,0.0
1,49,2025-07-29 01:57:51,3780995.6900000004,2853.375729166666,11102.928896,3862504871,17311903042,38991.0,0.1
2,49,2025-07-29 01:57:51,20212987.61,2732.5454583333353,11164.745728,30593067028,56109492587,38991.0,0.0
3,49,2025-07-29 01:57:51,9495706.03,2705.1928125000018,11114.545152,14204354659,35753683451,38991.0,0.25
4,49,2025-07-29 01:57:51,5438252.880000001,2722.118291666668,11048.771584,3175683269,11906317693,38991.0,0.18
5,49,2025-07-29 01:57:51,5751411.8100000005,2717.1173958333347,11053.760512,6405792834,17037588220,38991.0,0.0
